(5.000, 0.150, 0.000)
(5.040, -0.300, -0.020)
(5.050, -0.010, 0.020)
(5.030, 0.060, -0.080)
(5.120, 0.140, 0.070)
(5.130, 0.390, 0.070)
(5.120, -0.380, 0.090)
(5.110, 0.160, 0.090)
(5.150, -0.220, -0.030)
(5.120, 0.250, -0.090)
(5.050, -0.110, -0.040)
(5.130, -0.040, -0.080)
(5.060, -0.390, -0.040)
(5.080, -0.340, -0.040)
(5.080, 0.130, 0.000)
(5.180, 0.170, -0.040)
(5.060, 0.310, -0.080)
(5.180, 0.080, -0.060)
(5.080, -0.260, 0.050)
(5.050, -0.050, -0.050)
(5.160, 0.060, 0.030)
(5.060, 0.160, -0.100)
(5.080, -0.180, -0.040)
(5.020, -0.330, 0.020)
(5.150, -0.020, -0.070)
(5.110, 0.270, 0.000)
(5.010, -0.300, 0.040)
(5.110, 0.390, 0.080)
(5.060, -0.250, -0.090)
(5.000, -0.250, 0.020)
(5.070, -0.070, 0.010)
(5.060, -0.070, -0.060)
(5.190, -0.230, 0.040)
(5.090, 0.050, -0.050)
(5.160, -0.060, -0.010)
(5.070, 0.190, -0.070)
(5.010, -0.260, -0.060)
(5.180, -0.180, 0.090)
(5.190, -0.200, 0.060)
(5.050, -0.390, -0.090)
(5.070, 0.280, -0.010)
(5.020, -0.180, 0.060)
(5.050, 0.280, 0.050)
(5.160, -0.090, -0.080)
(5.050, -0.120, -0.030)
(5.120, -0.100, 0.040)
(5.150, -0.140, 0.050)
(5.010, 0.250, 0.020)
(5.130, -0.010, -0.070)
(5.070, -0.370, 0.000)
(5.130, 0.370, -0.080)
(5.040, -0.150, 0.060)
(5.060, -0.050, 0.070)
(5.170, -0.320, 0.070)
(5.130, 0.390, 0.000)
(5.150, 0.280, -0.090)
(5.030, -0.080, -0.100)
(5.080, -0.330, 0.090)
(5.000, 0.270, -0.030)
(5.120, 0.290, -0.080)
(5.000, -0.370, -0.100)
(5.050, 0.010, 0.070)
(5.150, -0.380, 0.050)
(5.050, -0.090, -0.010)
(5.180, 0.360, -0.090)
(5.160, -0.040, -0.100)
(5.110, 0.110, 0.060)
(5.000, 0.340, -0.040)
(5.190, -0.130, -0.030)
(5.030, -0.270, 0.030)
(5.170, 0.060, 0.060)
(5.140, -0.170, 0.070)
(5.000, 0.270, -0.060)
(5.160, 0.190, -0.060)
(5.030, -0.330, -0.010)
(5.160, 0.000, 0.040)
(5.190, -0.150, -0.080)
(5.180, 0.000, 0.040)
(5.190, -0.290, 0.000)
(5.100, 0.100, -0.030)
(5.130, -0.040, -0.020)
(5.020, -0.330, -0.030)
(5.120, 0.210, 0.060)
(5.120, -0.040, -0.030)
(5.020, -0.060, 0.090)
(5.110, 0.310, -0.080)
(5.170, 0.220, -0.070)
(5.100, -0.250, -0.100)
(5.180, -0.070, -0.010)
(5.120, -0.290, 0.080)
(5.070, 0.250, -0.020)
(5.160, 0.200, 0.090)
(5.100, 0.260, -0.100)
(5.100, 0.390, 0.020)
(5.060, -0.080, -0.040)
(5.180, -0.280, -0.040)
(5.180, 0.300, 0.040)
(5.100, -0.270, 0.060)
(5.120, 0.040, 0.070)
(5.090, 0.000, -0.020)
(5.000, 0.370, -0.080)
(5.140, 0.090, 0.040)
(5.010, -0.280, -0.080)
(5.080, 0.290, -0.090)
(5.020, 0.250, -0.100)
(5.130, -0.280, -0.040)
(5.030, 0.360, 0.070)
(5.060, 0.120, 0.060)
(5.050, -0.400, 0.000)
(5.040, -0.140, 0.020)
(5.130, 0.040, -0.100)
(5.010, 0.020, -0.040)
(5.060, -0.100, -0.040)
(5.040, -0.080, -0.020)
(5.110, 0.350, -0.100)
(5.160, 0.280, 0.040)
(5.010, -0.040, 0.000)
(5.030, 0.390, 0.030)
(5.090, -0.240, 0.070)
(5.090, -0.370, -0.070)
(5.190, 0.200, 0.080)
(5.180, -0.070, -0.090)
(5.000, 0.330, 0.080)
(5.110, -0.390, 0.050)
(5.090, 0.210, -0.030)
